class,compound,bottle,replicate,value,average
Acids,Ethanoic_acid,Don Julio Blanco,1,0.4836055465474244,0.644
Acids,Ethanoic_acid,Don Julio Blanco,2,0.6687196687964437,0.644
Acids,Ethanoic_acid,Don Julio Blanco,3,0.7828412921441942,0.644
Acids,Ethanoic_acid,Don Julio Blanco,4,0.38476555497156184,0.644
Acids,Ethanoic_acid,Don Julio Blanco,5,0.7884441899789716,0.644
Acids,Ethanoic_acid,Espolon Blanco,1,0.6713879554814296,0.735
Acids,Ethanoic_acid,Espolon Blanco,2,0.7579196206452151,0.735
Acids,Ethanoic_acid,Espolon Blanco,3,0.7496785909219561,0.735
Acids,Ethanoic_acid,Espolon Blanco,4,0.7265820977269444,0.735
Acids,Ethanoic_acid,Espolon Blanco,5,0.7690830854323245,0.735
Acids,Ethanoic_acid,Patron Silver,1,0.8071661454362667,0.892
Acids,Ethanoic_acid,Patron Silver,2,0.9324676382404778,0.892
Acids,Ethanoic_acid,Patron Silver,3,1.0858895863048461,0.892
Acids,Ethanoic_acid,Patron Silver,4,0.6375543444157653,0.892
Acids,Ethanoic_acid,Patron Silver,5,0.8289283316074892,0.892
Acids,Ethanoic_acid,Casa Noble Crystal,1,0.8481288967119285,0.806
Acids,Ethanoic_acid,Casa Noble Crystal,2,0.8782788343042723,0.806
Acids,Ethanoic_acid,Casa Noble Crystal,3,0.9306230624508869,0.806
Acids,Ethanoic_acid,Casa Noble Crystal,4,0.8739537461909623,0.806
Acids,Ethanoic_acid,Casa Noble Crystal,5,0.6745361171289379,0.806
Acids,Ethanoic_acid,Tres Generaciones Plata,1,0.8377814229322362,0.788
Acids,Ethanoic_acid,Tres Generaciones Plata,2,0.8303007842980761,0.788
Acids,Ethanoic_acid,Tres Generaciones Plata,3,0.7563851770858788,0.788
Acids,Ethanoic_acid,Tres Generaciones Plata,4,0.7282477865484249,0.788
Acids,Ethanoic_acid,Tres Generaciones Plata,5,0.7413580428029749,0.788
Acids,Ethanoic_acid,1800 Anejo,1,1.1248474349386977,1.271
Acids,Ethanoic_acid,1800 Anejo,2,1.2037542509188286,1.271
Acids,Ethanoic_acid,1800 Anejo,3,1.160492327534551,1.271
Acids,Ethanoic_acid,1800 Anejo,4,1.2436375517798977,1.271
Acids,Ethanoic_acid,1800 Anejo,5,1.4300133284175844,1.271
Acids,Ethanoic_acid,Jose Cuervo Especial,1,1.1657282181834807,1.171
Acids,Ethanoic_acid,Jose Cuervo Especial,2,1.1748176431732122,1.171
Acids,Ethanoic_acid,Jose Cuervo Especial,3,1.1929617587880812,1.171
Acids,Ethanoic_acid,Jose Cuervo Especial,4,1.1733443677404052,1.171
Acids,Ethanoic_acid,Jose Cuervo Especial,5,1.1882029988081084,1.171
Acids,Ethanoic_acid,Herradura Reposado,1,1.7456722791584798,1.564
Acids,Ethanoic_acid,Herradura Reposado,2,1.7024755692648217,1.564
Acids,Ethanoic_acid,Herradura Reposado,3,1.5428729064769047,1.564
Acids,Ethanoic_acid,Herradura Reposado,4,1.5483407764176342,1.564
Acids,Ethanoic_acid,Herradura Reposado,5,1.5089192194035397,1.564
Acids,Ethanoic_acid,Milagro Select Barrel Reserve Reposado,1,1.5697526040853564,1.326
Acids,Ethanoic_acid,Milagro Select Barrel Reserve Reposado,2,1.410351359970857,1.326
Acids,Ethanoic_acid,Milagro Select Barrel Reserve Reposado,3,0.9108816834252642,1.326
Acids,Ethanoic_acid,Milagro Select Barrel Reserve Reposado,4,0.9839639785359204,1.326
Acids,Ethanoic_acid,Milagro Select Barrel Reserve Reposado,5,1.3746294910568073,1.326
Acids,Ethanoic_acid,Siete Leguas Reposado,1,1.5111994901190844,1.52
Acids,Ethanoic_acid,Siete Leguas Reposado,2,1.3966846076839186,1.52
Acids,Ethanoic_acid,Siete Leguas Reposado,3,1.5488619022810868,1.52
Acids,Ethanoic_acid,Siete Leguas Reposado,4,1.5879294928262269,1.52
Acids,Ethanoic_acid,Siete Leguas Reposado,5,1.4470895717369958,1.52
Acids,Ethanoic_acid,Clase Azul Reposado,1,1.5808072163793503,1.52
Acids,Ethanoic_acid,Clase Azul Reposado,2,1.1206103534838545,1.52
Acids,Ethanoic_acid,Clase Azul Reposado,3,1.7240645789112639,1.52
Acids,Ethanoic_acid,Clase Azul Reposado,4,1.658947395329863,1.52
Acids,Ethanoic_acid,Clase Azul Reposado,5,1.335473125817074,1.52
Acids,Ethanoic_acid,Corralejo Reposado,1,0.8789901843603632,1.385
Acids,Ethanoic_acid,Corralejo Reposado,2,1.945880760916344,1.385
Acids,Ethanoic_acid,Corralejo Reposado,3,1.3207855987805879,1.385
Acids,Ethanoic_acid,Corralejo Reposado,4,1.2770677399466563,1.385
Acids,Ethanoic_acid,Corralejo Reposado,5,0.8577617813321229,1.385
Acids,Ethanoic_acid,Avion Silver Reposado,1,1.4090974165106847,1.583
Acids,Ethanoic_acid,Avion Silver Reposado,2,1.7610762620481517,1.583
Acids,Ethanoic_acid,Avion Silver Reposado,3,1.4690952226038552,1.583
Acids,Ethanoic_acid,Avion Silver Reposado,4,1.3958665604688854,1.583
Acids,Ethanoic_acid,Avion Silver Reposado,5,1.695947823680302,1.583
Acids,Hexadecanoic_acid,Cazadores Anejo,1,0.49949771056060166,0.277
Acids,Hexadecanoic_acid,Cazadores Anejo,2,0.21645191925725465,0.277
Acids,Hexadecanoic_acid,Cazadores Anejo,3,0.5255813577510434,0.277
Acids,Hexadecanoic_acid,Cazadores Anejo,4,0.42389907698138307,0.277
Acids,Hexadecanoic_acid,Cazadores Anejo,5,0.27694959304742395,0.277
Acids,Hexadecanoic_acid,El Jimador Anejo,1,0.6133245478238295,0.663
Acids,Hexadecanoic_acid,El Jimador Anejo,2,0.7689859800179872,0.663
Acids,Hexadecanoic_acid,El Jimador Anejo,3,0.5998183208570258,0.663
Acids,Hexadecanoic_acid,El Jimador Anejo,4,0.4733143756360556,0.663
Acids,Hexadecanoic_acid,El Jimador Anejo,5,0.5552870543198002,0.663
Acids,Hexadecanoic_acid,Cabo Wabo Blanco,1,0.009537063565904067,0.01
Acids,Hexadecanoic_acid,Cabo Wabo Blanco,2,0.009459617680864557,0.01
Acids,Hexadecanoic_acid,Cabo Wabo Blanco,3,0.009891904353181874,0.01
Acids,Hexadecanoic_acid,Cabo Wabo Blanco,4,0.010425273866391228,0.01
Acids,Hexadecanoic_acid,Cabo Wabo Blanco,5,0.01052919166712374,0.01
Acids,Hexadecanoic_acid,Don Julio Blanco,1,0.0174945703174154,0.011
Acids,Hexadecanoic_acid,Don Julio Blanco,2,0.009696949704820277,0.011
Acids,Hexadecanoic_acid,Don Julio Blanco,3,0.005097331087167682,0.011
Acids,Hexadecanoic_acid,Don Julio Blanco,4,0.0034053187087154683,0.011
Acids,Hexadecanoic_acid,Don Julio Blanco,5,0.009100247160144894,0.011
Acids,Hexadecanoic_acid,Espolon Blanco,1,0.03568074277888206,0.017
Acids,Hexadecanoic_acid,Espolon Blanco,2,0.04303962757723512,0.017
Acids,Hexadecanoic_acid,Espolon Blanco,3,0.03327069463446225,0.017
Acids,Hexadecanoic_acid,Espolon Blanco,4,0.025415371313877767,0.017
Acids,Hexadecanoic_acid,Espolon Blanco,5,1.057796208910472e-4,0.017
Acids,Hexadecanoic_acid,Patron Silver,1,0.013973251138907593,0.012
Acids,Hexadecanoic_acid,Patron Silver,2,0.00914060955167989,0.012
Acids,Hexadecanoic_acid,Patron Silver,3,0.008783840357196466,0.012
Acids,Hexadecanoic_acid,Patron Silver,4,0.00815267453761482,0.012
Acids,Hexadecanoic_acid,Patron Silver,5,0.011832932426214875,0.012
Acids,Hexadecanoic_acid,Casa Noble Crystal,1,0.009933655353320425,0.015
Acids,Hexadecanoic_acid,Casa Noble Crystal,2,0.01665677508435719,0.015
Acids,Hexadecanoic_acid,Casa Noble Crystal,3,0.019826934168984345,0.015
Acids,Hexadecanoic_acid,Casa Noble Crystal,4,0.02096318717841742,0.015
Acids,Hexadecanoic_acid,Casa Noble Crystal,5,0.010045013013873092,0.015
Acids,Hexadecanoic_acid,Tres Generaciones Plata,1,0.014909314378796501,0.021
Acids,Hexadecanoic_acid,Tres Generaciones Plata,2,0.02108475664211109,0.021
Acids,Hexadecanoic_acid,Tres Generaciones Plata,3,0.03066334353859755,0.021
Acids,Hexadecanoic_acid,Tres Generaciones Plata,4,0.036265256463728135,0.021
Acids,Hexadecanoic_acid,Tres Generaciones Plata,5,0.014301805420036909,0.021
Acids,Hexadecanoic_acid,1800 Anejo,1,0.04189945180125685,0.032
Acids,Hexadecanoic_acid,1800 Anejo,2,0.03281673118240326,0.032
Acids,Hexadecanoic_acid,1800 Anejo,3,0.03272849825140632,0.032
Acids,Hexadecanoic_acid,1800 Anejo,4,0.02741806351129296,0.032
Acids,Hexadecanoic_acid,1800 Anejo,5,0.047468752361466714,0.032
Acids,Hexadecanoic_acid,Jose Cuervo Especial,1,0.07205911855115384,0.06
Acids,Hexadecanoic_acid,Jose Cuervo Especial,2,0.05323320477257181,0.06
Acids,Hexadecanoic_acid,Jose Cuervo Especial,3,0.07377773622570633,0.06
Acids,Hexadecanoic_acid,Jose Cuervo Especial,4,0.05379240046922239,0.06
Acids,Hexadecanoic_acid,Jose Cuervo Especial,5,0.06617243976686674,0.06
Acids,Hexadecanoic_acid,Herradura Reposado,1,0.030931552491207867,0.032
Acids,Hexadecanoic_acid,Herradura Reposado,2,0.027211742674054584,0.032
Acids,Hexadecanoic_acid,Herradura Reposado,3,0.017898974377287,0.032
Acids,Hexadecanoic_acid,Herradura Reposado,4,0.036263252349092126,0.032
Acids,Hexadecanoic_acid,Herradura Reposado,5,0.044697396151675686,0.032
Acids,Hexadecanoic_acid,Milagro Select Barrel Reserve Reposado,1,0.057229177114225704,0.066
Acids,Hexadecanoic_acid,Milagro Select Barrel Reserve Reposado,2,0.07623842382029491,0.066
Acids,Hexadecanoic_acid,Milagro Select Barrel Reserve Reposado,3,0.0987026674724664,0.066
Acids,Hexadecanoic_acid,Milagro Select Barrel Reserve Reposado,4,0.08782761976030476,0.066
Acids,Hexadecanoic_acid,Milagro Select Barrel Reserve Reposado,5,0.09863992198402316,0.066
Acids,Hexadecanoic_acid,Siete Leguas Reposado,1,0.06788932864716679,0.032
Acids,Hexadecanoic_acid,Siete Leguas Reposado,2,0.046290850808899234,0.032
Acids,Hexadecanoic_acid,Siete Leguas Reposado,3,0.04753692723764374,0.032
Acids,Hexadecanoic_acid,Siete Leguas Reposado,4,0.03837539382537152,0.032
Acids,Hexadecanoic_acid,Siete Leguas Reposado,5,0.04085973616722408,0.032
Acids,Hexadecanoic_acid,Clase Azul Reposado,1,0.2176092072028736,0.117
Acids,Hexadecanoic_acid,Clase Azul Reposado,2,0.21580052741748398,0.117
Acids,Hexadecanoic_acid,Clase Azul Reposado,3,0.2636528710336595,0.117
Acids,Hexadecanoic_acid,Clase Azul Reposado,4,0.1011473103307163,0.117
Acids,Hexadecanoic_acid,Clase Azul Reposado,5,0.15553486096675745,0.117
Acids,Hexadecanoic_acid,Corralejo Reposado,1,0.026931643256871227,0.024
Acids,Hexadecanoic_acid,Corralejo Reposado,2,0.035331853032236585,0.024
Acids,Hexadecanoic_acid,Corralejo Reposado,3,0.02345816864721888,0.024
Acids,Hexadecanoic_acid,Corralejo Reposado,4,0.017919413663106034,0.024
Acids,Hexadecanoic_acid,Corralejo Reposado,5,0.029452246348288108,0.024
Acids,Hexadecanoic_acid,Avion Silver Reposado,1,0.03691308725068764,0.037
Acids,Hexadecanoic_acid,Avion Silver Reposado,2,0.034126689256156806,0.037
Acids,Hexadecanoic_acid,Avion Silver Reposado,3,0.043735542410894515,0.037
Acids,Hexadecanoic_acid,Avion Silver Reposado,4,0.03798998221957794,0.037
Acids,Hexadecanoic_acid,Avion Silver Reposado,5,0.034214414807339916,0.037
Acids,Hexanoic_acid,Cazadores Anejo,1,0.05040477097993255,0.075
Acids,Hexanoic_acid,Cazadores Anejo,2,0.054444129986358045,0.075
Acids,Hexanoic_acid,Cazadores Anejo,3,0.06712586821587264,0.075
Acids,Hexanoic_acid,Cazadores Anejo,4,0.0725721445921015,0.075
Acids,Hexanoic_acid,Cazadores Anejo,5,0.0606388872898231,0.075
Acids,Hexanoic_acid,El Jimador Anejo,1,0.05388802616943694,0.084
Acids,Hexanoic_acid,El Jimador Anejo,2,0.10010932316068845,0.084
Acids,Hexanoic_acid,El Jimador Anejo,3,0.06548889634924752,0.084
Acids,Hexanoic_acid,El Jimador Anejo,4,0.07850498092055602,0.084
Acids,Hexanoic_acid,El Jimador Anejo,5,0.09644182265144954,0.084
Acids,Hexanoic_acid,Cabo Wabo Blanco,1,0.18665584457480133,0.142
Acids,Hexanoic_acid,Cabo Wabo Blanco,2,0.16738106118679244,0.142
Acids,Hexanoic_acid,Cabo Wabo Blanco,3,0.15667855406213735,0.142
Acids,Hexanoic_acid,Cabo Wabo Blanco,4,0.18862451806019057,0.142
Acids,Hexanoic_acid,Cabo Wabo Blanco,5,0.12016492628267353,0.142
Acids,Hexanoic_acid,Don Julio Blanco,1,0.0932725475662997,0.1
Acids,Hexanoic_acid,Don Julio Blanco,2,0.08744696604458907,0.1
Acids,Hexanoic_acid,Don Julio Blanco,3,0.09281892247109148,0.1
Acids,Hexanoic_acid,Don Julio Blanco,4,0.09104114379504487,0.1
Acids,Hexanoic_acid,Don Julio Blanco,5,0.09288891141242432,0.1
Acids,Hexanoic_acid,Espolon Blanco,1,0.005786546843993504,0.099
Acids,Hexanoic_acid,Espolon Blanco,2,0.1344622317754159,0.099
Acids,Hexanoic_acid,Espolon Blanco,3,0.09423167475501419,0.099
Acids,Hexanoic_acid,Espolon Blanco,4,0.13566065257620755,0.099
Acids,Hexanoic_acid,Espolon Blanco,5,0.055582314793511375,0.099
Acids,Hexanoic_acid,Patron Silver,1,0.22659059122148964,0.215
Acids,Hexanoic_acid,Patron Silver,2,0.31782641661880656,0.215
Acids,Hexanoic_acid,Patron Silver,3,0.12374187616201549,0.215
Acids,Hexanoic_acid,Patron Silver,4,0.2013309798336137,0.215
Acids,Hexanoic_acid,Patron Silver,5,0.18107082126227408,0.215
Acids,Hexanoic_acid,Casa Noble Crystal,1,0.16692989303501318,0.096
Acids,Hexanoic_acid,Casa Noble Crystal,2,0.22155894764119655,0.096
Acids,Hexanoic_acid,Casa Noble Crystal,3,0.009768616128643243,0.096
Acids,Hexanoic_acid,Casa Noble Crystal,4,0.16297069208123752,0.096
Acids,Hexanoic_acid,Casa Noble Crystal,5,0.025297467457354783,0.096
Acids,Hexanoic_acid,Tres Generaciones Plata,1,0.045324358508990796,0.099
Acids,Hexanoic_acid,Tres Generaciones Plata,2,0.07518006580225647,0.099
Acids,Hexanoic_acid,Tres Generaciones Plata,3,0.017744913271929647,0.099
Acids,Hexanoic_acid,Tres Generaciones Plata,4,0.11378612172131303,0.099
Acids,Hexanoic_acid,Tres Generaciones Plata,5,0.1297895860239461,0.099
Acids,Hexanoic_acid,1800 Anejo,1,0.13058219927830117,0.113
Acids,Hexanoic_acid,1800 Anejo,2,0.07873781813483444,0.113
Acids,Hexanoic_acid,1800 Anejo,3,0.11755862547155896,0.113
Acids,Hexanoic_acid,1800 Anejo,4,0.0891559106778572,0.113
Acids,Hexanoic_acid,1800 Anejo,5,0.1426988349071885,0.113
Acids,Hexanoic_acid,Jose Cuervo Especial,1,0.08761230253462787,0.139
Acids,Hexanoic_acid,Jose Cuervo Especial,2,0.17124656477405947,0.139
Acids,Hexanoic_acid,Jose Cuervo Especial,3,0.10783814100729613,0.139
Acids,Hexanoic_acid,Jose Cuervo Especial,4,0.13840742408538376,0.139
Acids,Hexanoic_acid,Jose Cuervo Especial,5,0.16708662177217343,0.139
Acids,Hexanoic_acid,Herradura Reposado,1,0.16561129049830184,0.167
Acids,Hexanoic_acid,Herradura Reposado,2,0.16976992533993163,0.167
Acids,Hexanoic_acid,Herradura Reposado,3,0.16174441382189136,0.167
Acids,Hexanoic_acid,Herradura Reposado,4,0.17538078784465344,0.167
Acids,Hexanoic_acid,Herradura Reposado,5,0.17041929032527214,0.167
Acids,Hexanoic_acid,Milagro Select Barrel Reserve Reposado,1,0.17109190662114765,0.135
Acids,Hexanoic_acid,Milagro Select Barrel Reserve Reposado,2,0.16349349519608897,0.135
Acids,Hexanoic_acid,Milagro Select Barrel Reserve Reposado,3,0.16412062962892493,0.135
Acids,Hexanoic_acid,Milagro Select Barrel Reserve Reposado,4,0.06323915082474646,0.135
Acids,Hexanoic_acid,Milagro Select Barrel Reserve Reposado,5,0.12606563967137968,0.135
Acids,Hexanoic_acid,Siete Leguas Reposado,1,0.11193141876172912,0.115
Acids,Hexanoic_acid,Siete Leguas Reposado,2,0.03782781091559048,0.115
Acids,Hexanoic_acid,Siete Leguas Reposado,3,0.1342111863025545,0.115
Acids,Hexanoic_acid,Siete Leguas Reposado,4,0.21346943460644568,0.115
Acids,Hexanoic_acid,Siete Leguas Reposado,5,0.13888197762542745,0.115
Acids,Hexanoic_acid,Clase Azul Reposado,1,0.16201689153843896,0.106
Acids,Hexanoic_acid,Clase Azul Reposado,2,0.0874792008358492,0.106
Acids,Hexanoic_acid,Clase Azul Reposado,3,0.042649752456273934,0.106
Acids,Hexanoic_acid,Clase Azul Reposado,4,0.10615651894669893,0.106
Acids,Hexanoic_acid,Clase Azul Reposado,5,0.09065177186809291,0.106
Acids,Hexanoic_acid,Corralejo Reposado,1,0.13102710041262258,0.076
Acids,Hexanoic_acid,Corralejo Reposado,2,0.10543824632028975,0.076
Acids,Hexanoic_acid,Corralejo Reposado,3,0.09939658497310662,0.076
Acids,Hexanoic_acid,Corralejo Reposado,4,0.1084211691050388,0.076
Acids,Hexanoic_acid,Corralejo Reposado,5,0.018221486421211512,0.076
Acids,Hexanoic_acid,Avion Silver Reposado,1,0.08143226503018622,0.108
Acids,Hexanoic_acid,Avion Silver Reposado,2,0.2772732163919756,0.108
Acids,Hexanoic_acid,Avion Silver Reposado,3,0.06516616316759297,0.108
Acids,Hexanoic_acid,Avion Silver Reposado,4,0.08916723449243551,0.108
Acids,Hexanoic_acid,Avion Silver Reposado,5,0.16058930960402654,0.108
Acids,Octanoic_acid,Cazadores Anejo,1,1.0773626094254443,1.52
Acids,Octanoic_acid,Cazadores Anejo,2,1.7874731109251474,1.52
Acids,Octanoic_acid,Cazadores Anejo,3,1.3640702543433354,1.52
Acids,Octanoic_acid,Cazadores Anejo,4,1.1692870995644125,1.52
Acids,Octanoic_acid,Cazadores Anejo,5,2.304876585955636,1.52
Acids,Octanoic_acid,El Jimador Anejo,1,1.1640018196561281,1.431
Acids,Octanoic_acid,El Jimador Anejo,2,0.36784472483021147,1.431
Acids,Octanoic_acid,El Jimador Anejo,3,0.6267468147196897,1.431
Acids,Octanoic_acid,El Jimador Anejo,4,1.1512467445149044,1.431
Acids,Octanoic_acid,El Jimador Anejo,5,0.5154703394634791,1.431
Acids,Octanoic_acid,Cabo Wabo Blanco,1,1.972251278006799,1.98
Acids,Octanoic_acid,Cabo Wabo Blanco,2,1.9967505761707927,1.98
Acids,Octanoic_acid,Cabo Wabo Blanco,3,1.9752897467540311,1.98
Acids,Octanoic_acid,Cabo Wabo Blanco,4,1.9908462057812455,1.98
Acids,Octanoic_acid,Cabo Wabo Blanco,5,1.9713805224353174,1.98
Acids,Octanoic_acid,Don Julio Blanco,1,0.6045588360483573,1.568
Acids,Octanoic_acid,Don Julio Blanco,2,1.271500479901691,1.568
Acids,Octanoic_acid,Don Julio Blanco,3,2.0087827907964986,1.568
Acids,Octanoic_acid,Don Julio Blanco,4,2.0409896469357123,1.568
Acids,Octanoic_acid,Don Julio Blanco,5,3.3654743442575352,1.568
Acids,Octanoic_acid,Espolon Blanco,1,1.592311081945536,1.753
Acids,Octanoic_acid,Espolon Blanco,2,1.75552891260854,1.753
Acids,Octanoic_acid,Espolon Blanco,3,1.7861732019929093,1.753
Acids,Octanoic_acid,Espolon Blanco,4,1.5903688383374628,1.753
Acids,Octanoic_acid,Espolon Blanco,5,1.798767296177213,1.753
Acids,Octanoic_acid,Patron Silver,1,1.7873354404373096,1.664
Acids,Octanoic_acid,Patron Silver,2,1.8289659778317922,1.664
Acids,Octanoic_acid,Patron Silver,3,1.709104488494295,1.664
Acids,Octanoic_acid,Patron Silver,4,1.6959129013762637,1.664
Acids,Octanoic_acid,Patron Silver,5,1.2359346277744394,1.664
Acids,Octanoic_acid,Casa Noble Crystal,1,1.75631026024667,1.783
Acids,Octanoic_acid,Casa Noble Crystal,2,1.7238335424284243,1.783
Acids,Octanoic_acid,Casa Noble Crystal,3,1.8194077023068447,1.783
Acids,Octanoic_acid,Casa Noble Crystal,4,1.7297804238721,1.783
Acids,Octanoic_acid,Casa Noble Crystal,5,1.8063544902439894,1.783
Acids,Octanoic_acid,Tres Generaciones Plata,1,1.8035872294913127,1.844
Acids,Octanoic_acid,Tres Generaciones Plata,2,1.6128179164624665,1.844
Acids,Octanoic_acid,Tres Generaciones Plata,3,1.8051032362552961,1.844
Acids,Octanoic_acid,Tres Generaciones Plata,4,1.771187147425668,1.844
Acids,Octanoic_acid,Tres Generaciones Plata,5,2.0050307248134445,1.844
Acids,Octanoic_acid,1800 Anejo,1,2.1401186677591886,1.864
Acids,Octanoic_acid,1800 Anejo,2,2.09424179369128,1.864
Acids,Octanoic_acid,1800 Anejo,3,2.1009774133456616,1.864
Acids,Octanoic_acid,1800 Anejo,4,1.8053196930882545,1.864
Acids,Octanoic_acid,1800 Anejo,5,1.7614320347269385,1.864
Acids,Octanoic_acid,Jose Cuervo Especial,1,2.0289574022555397,1.972
Acids,Octanoic_acid,Jose Cuervo Especial,2,2.205942485024516,1.972
Acids,Octanoic_acid,Jose Cuervo Especial,3,2.0352556901998344,1.972
Acids,Octanoic_acid,Jose Cuervo Especial,4,1.8718259880365657,1.972
Acids,Octanoic_acid,Jose Cuervo Especial,5,2.0996101150523705,1.972
Acids,Octanoic_acid,Herradura Reposado,1,0.833070557733118,0.996
Acids,Octanoic_acid,Herradura Reposado,2,0.9866186685338043,0.996
Acids,Octanoic_acid,Herradura Reposado,3,1.0068428252433297,0.996
Acids,Octanoic_acid,Herradura Reposado,4,0.9831920009641661,0.996
Acids,Octanoic_acid,Herradura Reposado,5,0.9715157979238457,0.996
Acids,Octanoic_acid,Milagro Select Barrel Reserve Reposado,1,1.0615981335602842,1.112
Acids,Octanoic_acid,Milagro Select Barrel Reserve Reposado,2,1.2076795254056405,1.112
Acids,Octanoic_acid,Milagro Select Barrel Reserve Reposado,3,1.0924439050636965,1.112
Acids,Octanoic_acid,Milagro Select Barrel Reserve Reposado,4,1.130585412028516,1.112
Acids,Octanoic_acid,Milagro Select Barrel Reserve Reposado,5,1.1396165309138266,1.112
Acids,Octanoic_acid,Siete Leguas Reposado,1,0.4648841861250559,0.787
Acids,Octanoic_acid,Siete Leguas Reposado,2,1.1006202108040013,0.787
Acids,Octanoic_acid,Siete Leguas Reposado,3,0.6193512898595349,0.787
Acids,Octanoic_acid,Siete Leguas Reposado,4,1.8540627799815965,0.787
Acids,Octanoic_acid,Siete Leguas Reposado,5,0.38170115698138335,0.787
Acids,Octanoic_acid,Clase Azul Reposado,1,1.121289010109768,1.104
Acids,Octanoic_acid,Clase Azul Reposado,2,0.9355956369340073,1.104
Acids,Octanoic_acid,Clase Azul Reposado,3,1.0802863871492892,1.104
Acids,Octanoic_acid,Clase Azul Reposado,4,0.9961472488095944,1.104
Acids,Octanoic_acid,Clase Azul Reposado,5,1.1837097625368473,1.104
Acids,Octanoic_acid,Corralejo Reposado,1,0.6554090826679944,0.972
Acids,Octanoic_acid,Corralejo Reposado,2,0.5411134524433792,0.972
Acids,Octanoic_acid,Corralejo Reposado,3,1.054216579432536,0.972
Acids,Octanoic_acid,Corralejo Reposado,4,1.5596468556795162,0.972
Acids,Octanoic_acid,Corralejo Reposado,5,0.7104571148762785,0.972
Acids,Octanoic_acid,Avion Silver Reposado,1,0.9876855373520874,1.018
Acids,Octanoic_acid,Avion Silver Reposado,2,1.026345251018934,1.018
Acids,Octanoic_acid,Avion Silver Reposado,3,0.9242374080698487,1.018
Acids,Octanoic_acid,Avion Silver Reposado,4,0.9756524853864984,1.018
Acids,Octanoic_acid,Avion Silver Reposado,5,0.993271407668858,1.018
Acids,Propanoic_acid,Cazadores Anejo,1,0,0
Acids,Propanoic_acid,Cazadores Anejo,2,0,0
Acids,Propanoic_acid,Cazadores Anejo,3,0,0
Acids,Propanoic_acid,Cazadores Anejo,4,0,0
Acids,Propanoic_acid,Cazadores Anejo,5,0,0
Acids,Propanoic_acid,El Jimador Anejo,1,0,0
Acids,Propanoic_acid,El Jimador Anejo,2,0,0
Acids,Propanoic_acid,El Jimador Anejo,3,0,0
Acids,Propanoic_acid,El Jimador Anejo,4,0,0
Acids,Propanoic_acid,El Jimador Anejo,5,0,0
Acids,Propanoic_acid,Cabo Wabo Blanco,1,0.02518530316076802,0.031
