peak_start,peak_end,peak_ID,path_to_cdf_csv,area,peak_number_within_sample,rt_offset,peak_start_rt_offset,peak_end_rt_offset,PCB_number,Bioprospector,State,Plant_Common_Name,October_11th_15th,Composition,Genus,Species,Organ,Date,GC_sample_present,GC_success,Injection_volume_uL,Notes,Rerun,...16,percent_area
1935.675,1952.788,24-tetracosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_29/PCB_29.CDF.csv,12943648.17,1,0,1935.675,1952.788,PCB_29,Lucas Busta,NE,,,alkanes_(100%),Crassula,arborescens,leaf,2019-09-10 00:00:00,1,good,,,,,4.623221368
2203.44,2220.553,26-hexacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_29/PCB_29.CDF.csv,65157682.42,2,0,2203.44,2220.553,PCB_29,Lucas Busta,NE,,,alkanes_(100%),Crassula,arborescens,leaf,2019-09-10 00:00:00,1,good,,,,,23.2730669
2391.178,2421.881,31-hentriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_29/PCB_29.CDF.csv,152253577.6,3,0,2391.178,2421.881,PCB_29,Lucas Busta,NE,,,alkanes_(100%),Crassula,arborescens,leaf,2019-09-10 00:00:00,1,good,,,,,54.38204009
2449.06,2479.762,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_29/PCB_29.CDF.csv,16564951.95,4,0,2449.06,2479.762,PCB_29,Lucas Busta,NE,,,alkanes_(100%),Crassula,arborescens,leaf,2019-09-10 00:00:00,1,good,,,,,5.916681205
2631.764,2649.38,33-tritriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_29/PCB_29.CDF.csv,33050470.8,5,0,2631.764,2649.38,PCB_29,Lucas Busta,NE,,,alkanes_(100%),Crassula,arborescens,leaf,2019-09-10 00:00:00,1,good,,,,,11.80499044
1722.959,1748.445,29-nonacosan-10-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_3/PCB_3.CDF.csv,716749004.8,1,0,1722.959,1748.445,PCB_3,Jesse Bellemare,MA,Cypress,x,10-nonacosanol_(100%),Cupressus,gigantea,leaf,2019-02-12 00:00:00,1,good,,,,,100
948.163,970.813,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_30/PCB_30.CDF.csv,2631256.598,1,0,948.163,970.813,PCB_30,Lucas Busta,NE,,,"alcohols, aldehydes, fatty acids, alkanes",Crassula,falcata,leaf,2019-09-10 00:00:00,1,good,,,,,5.349926021
1217.439,1233.041,18-stearic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_30/PCB_30.CDF.csv,1952460.06,2,0,1217.439,1233.041,PCB_30,Lucas Busta,NE,,,"alcohols, aldehydes, fatty acids, alkanes",Crassula,falcata,leaf,2019-09-10 00:00:00,1,good,,,,,3.969782684
2392.183,2407.283,31-hentriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_30/PCB_30.CDF.csv,4823929.445,3,0,2392.183,2407.283,PCB_30,Lucas Busta,NE,,,"alcohols, aldehydes, fatty acids, alkanes",Crassula,falcata,leaf,2019-09-10 00:00:00,1,good,,,,,9.808114374
2686.121,2699.711,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_30/PCB_30.CDF.csv,5557897.206,4,0,2686.121,2699.711,PCB_30,Lucas Busta,NE,,,"alcohols, aldehydes, fatty acids, alkanes",Crassula,falcata,leaf,2019-09-10 00:00:00,1,good,,,,,11.300433
2703.234,2714.81,beta-sitosterol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_30/PCB_30.CDF.csv,4739217.099,5,0,2703.234,2714.81,PCB_30,Lucas Busta,NE,,,"alcohols, aldehydes, fatty acids, alkanes",Crassula,falcata,leaf,2019-09-10 00:00:00,1,good,,,,,9.635875458
2784.771,2793.328,32-dotriacontanal,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_30/PCB_30.CDF.csv,2509837.625,6,0,2784.771,2793.328,PCB_30,Lucas Busta,NE,,,"alcohols, aldehydes, fatty acids, alkanes",Crassula,falcata,leaf,2019-09-10 00:00:00,1,good,,,,,5.103054422
2791.818,2804.401,30-melissic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_30/PCB_30.CDF.csv,2305173.947,7,0,2791.818,2804.401,PCB_30,Lucas Busta,NE,,,"alcohols, aldehydes, fatty acids, alkanes",Crassula,falcata,leaf,2019-09-10 00:00:00,1,good,,,,,4.686927946
2910.601,2929.224,32-dotriacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_30/PCB_30.CDF.csv,9619448.846,8,0,2910.601,2929.224,PCB_30,Lucas Busta,NE,,,"alcohols, aldehydes, fatty acids, alkanes",Crassula,falcata,leaf,2019-09-10 00:00:00,1,good,,,,,19.55846485
3018.311,3035.424,34-tetratriacontanal,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_30/PCB_30.CDF.csv,5554194.562,9,0,3018.311,3035.424,PCB_30,Lucas Busta,NE,,,"alcohols, aldehydes, fatty acids, alkanes",Crassula,falcata,leaf,2019-09-10 00:00:00,1,good,,,,,11.2929047
3032.907,3048.51,32-lacceroic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_30/PCB_30.CDF.csv,4336212.617,10,0,3032.907,3048.51,PCB_30,Lucas Busta,NE,,,"alcohols, aldehydes, fatty acids, alkanes",Crassula,falcata,leaf,2019-09-10 00:00:00,1,good,,,,,8.816478305
3179.373,3203.029,34-tetratriacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_30/PCB_30.CDF.csv,5153418.411,11,0,3179.373,3203.029,PCB_30,Lucas Busta,NE,,,"alcohols, aldehydes, fatty acids, alkanes",Crassula,falcata,leaf,2019-09-10 00:00:00,1,good,,,,,10.47803824
2795.849,2820.512,beta-amyrin acetate,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_31/PCB_31.CDF.csv,407666591.8,1,0,2795.849,2820.512,PCB_31,Lucas Busta,NE,,,beta-amyrin acetate_(100%),Graptopetalum,paraguayense,leaf,2019-09-11 00:00:00,1,good,,,,,65.23244264
2820.009,2835.108,germanicol acetate,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_31/PCB_31.CDF.csv,174114694.6,2,0,2820.009,2835.108,PCB_31,Lucas Busta,NE,,,beta-amyrin acetate_(100%),Graptopetalum,paraguayense,leaf,2019-09-11 00:00:00,1,good,,,,,27.86082318
2844.168,2856.247,lupeol acetate,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_31/PCB_31.CDF.csv,43163258.48,3,0,2844.168,2856.247,PCB_31,Lucas Busta,NE,,,beta-amyrin acetate_(100%),Graptopetalum,paraguayense,leaf,2019-09-11 00:00:00,1,good,,,,,6.906734179
2393.191,2412.82,31-hentriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_32/PCB_32.CDF.csv,67619419.96,1,0,2393.191,2412.82,PCB_32,Lucas Busta,NE,,,beta-amyrin acetate_(100%),Echeveria,pulidonis,leaf,2019-09-11 00:00:00,1,good,,,,,7.231591268
2642.837,2664.983,33-tritriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_32/PCB_32.CDF.csv,143576891.2,2,0,2642.837,2664.983,PCB_32,Lucas Busta,NE,,,beta-amyrin acetate_(100%),Echeveria,pulidonis,leaf,2019-09-11 00:00:00,1,good,,,,,15.35489942
2793.832,2825.541,beta-amyrin acetate,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_32/PCB_32.CDF.csv,587494457.7,3,0,2793.832,2825.541,PCB_32,Lucas Busta,NE,,,beta-amyrin acetate_(100%),Echeveria,pulidonis,leaf,2019-09-11 00:00:00,1,good,,,,,62.82987628
2828.058,2835.608,germanicol acetate,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_32/PCB_32.CDF.csv,72945859.98,4,0,2828.058,2835.608,PCB_32,Lucas Busta,NE,,,beta-amyrin acetate_(100%),Echeveria,pulidonis,leaf,2019-09-11 00:00:00,1,good,,,,,7.801229948
3141.122,3159.745,lupeol acetate,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_32/PCB_32.CDF.csv,63419259.35,5,0,3141.122,3159.745,PCB_32,Lucas Busta,NE,,,beta-amyrin acetate_(100%),Echeveria,pulidonis,leaf,2019-09-11 00:00:00,1,good,,,,,6.782403079
641.144,651.211,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_33/PCB_33.CDF.csv,15686917.83,1,0,641.144,651.211,PCB_33,Lucas Busta,NE,Plum,,"10-nonacosanol_(50%),alkanes_(50%)",Prunus,domestica,fruit,2019-09-11 00:00:00,1,good,,,,,1.664975218
898.843,909.413,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_33/PCB_33.CDF.csv,36910393.13,2,0,898.843,909.413,PCB_33,Lucas Busta,NE,Plum,,"10-nonacosanol_(50%),alkanes_(50%)",Prunus,domestica,fruit,2019-09-11 00:00:00,1,good,,,,,3.917588561
1214.424,1231.537,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_33/PCB_33.CDF.csv,11791044.6,3,0,1214.424,1231.537,PCB_33,Lucas Busta,NE,Plum,,"10-nonacosanol_(50%),alkanes_(50%)",Prunus,domestica,fruit,2019-09-11 00:00:00,1,good,,,,,1.251475738
1939.202,1958.328,24-tetracosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_33/PCB_33.CDF.csv,32987706.12,4,0,1939.202,1958.328,PCB_33,Lucas Busta,NE,Plum,,"10-nonacosanol_(50%),alkanes_(50%)",Prunus,domestica,fruit,2019-09-11 00:00:00,1,good,,,,,3.501243125
2134.489,2166.702,29-nonacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_33/PCB_33.CDF.csv,245771871.2,5,0,2134.489,2166.702,PCB_33,Lucas Busta,NE,Plum,,"10-nonacosanol_(50%),alkanes_(50%)",Prunus,domestica,fruit,2019-09-11 00:00:00,1,good,,,,,26.08568996
2204.954,2218.04,26-hexacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_33/PCB_33.CDF.csv,46379182.43,6,0,2204.954,2218.04,PCB_33,Lucas Busta,NE,Plum,,"10-nonacosanol_(50%),alkanes_(50%)",Prunus,domestica,fruit,2019-09-11 00:00:00,1,good,,,,,4.92258519
2370.546,2396.718,29-nonacosan-10-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_33/PCB_33.CDF.csv,424411938.7,7,0,2370.546,2396.718,PCB_33,Lucas Busta,NE,Plum,,"10-nonacosanol_(50%),alkanes_(50%)",Prunus,domestica,fruit,2019-09-11 00:00:00,1,good,,,,,45.04615679
2399.235,2415.341,31-hentriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_33/PCB_33.CDF.csv,79680228.89,8,0,2399.235,2415.341,PCB_33,Lucas Busta,NE,Plum,,"10-nonacosanol_(50%),alkanes_(50%)",Prunus,domestica,fruit,2019-09-11 00:00:00,1,good,,,,,8.457085575
2791.32,2804.406,30-melissic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_33/PCB_33.CDF.csv,48551967.39,9,0,2791.32,2804.406,PCB_33,Lucas Busta,NE,Plum,,"10-nonacosanol_(50%),alkanes_(50%)",Prunus,domestica,fruit,2019-09-11 00:00:00,1,good,,,,,5.153199843
2131.465,2151.094,29-nonacosane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_34/PCB_34.CDF.csv,157632619.4,1,0,2131.465,2151.094,PCB_34,Craig Schenck,MI,Pineapple,,"alkanes_(30%),15-hentriacontanone_(50%),15-hentriacontanol_(20%)",Ananas,comosus,leaf,2019-10-09 00:00:00,1,good,,,,,36.7627735
2348.898,2363.998,31-hentriacontan-15-one,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_34/PCB_34.CDF.csv,195777622.9,2,0,2348.898,2363.998,PCB_34,Craig Schenck,MI,Pineapple,,"alkanes_(30%),15-hentriacontanone_(50%),15-hentriacontanol_(20%)",Ananas,comosus,leaf,2019-10-09 00:00:00,1,good,,,,,45.65887718
2363.495,2373.561,31-hentriacontan-15-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_34/PCB_34.CDF.csv,75373019.61,3,0,2363.495,2373.561,PCB_34,Craig Schenck,MI,Pineapple,,"alkanes_(30%),15-hentriacontanone_(50%),15-hentriacontanol_(20%)",Ananas,comosus,leaf,2019-10-09 00:00:00,1,good,,,,,17.57834932
941.108,959.731,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_35/PCB_35.CDF.csv,1561119.717,1,0,941.108,959.731,PCB_35,Craig Schenck,MI,Cauliflower,,"beta-sitosterol_(60%),alcohols_(40%)",Brassica,oleracea,leaf,2019-10-09 00:00:00,1,good,,,,,10.1634253
1326.146,1346.279,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_35/PCB_35.CDF.csv,1483642.013,2,0,1326.146,1346.279,PCB_35,Craig Schenck,MI,Cauliflower,,"beta-sitosterol_(60%),alcohols_(40%)",Brassica,oleracea,leaf,2019-10-09 00:00:00,1,good,,,,,9.659018848
1981.97,2000.593,glycerol monostearate ,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_35/PCB_35.CDF.csv,1583293.562,3,0,1981.97,2000.593,PCB_35,Craig Schenck,MI,Cauliflower,,"beta-sitosterol_(60%),alcohols_(40%)",Brassica,oleracea,leaf,2019-10-09 00:00:00,1,good,,,,,10.30778464
2442.506,2459.116,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_35/PCB_35.CDF.csv,3212301.401,4,0,2442.506,2459.116,PCB_35,Craig Schenck,MI,Cauliflower,,"beta-sitosterol_(60%),alcohols_(40%)",Brassica,oleracea,leaf,2019-10-09 00:00:00,1,good,,,,,20.91318493
2678.059,2691.649,30-triacontan-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_35/PCB_35.CDF.csv,2344355.212,5,0,2678.059,2691.649,PCB_35,Craig Schenck,MI,Cauliflower,,"beta-sitosterol_(60%),alcohols_(40%)",Brassica,oleracea,leaf,2019-10-09 00:00:00,1,good,,,,,15.26255727
2691.649,2704.232,beta-sitosterol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_35/PCB_35.CDF.csv,5175461.175,6,0,2691.649,2704.232,PCB_35,Craig Schenck,MI,Cauliflower,,"beta-sitosterol_(60%),alcohols_(40%)",Brassica,oleracea,leaf,2019-10-09 00:00:00,1,good,,,,,33.69402902
1982.984,2000.6,"20628_octadecanoic acid-2,3-dihydroxypropylester",/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_36/PCB_36.CDF.csv,1919691.165,1,0,1982.984,2000.6,PCB_36,Evan LaBrant,NE,Teddy Bear Cholla,,"alcohols_(60%),alkanes_(40%)",Cylindropuntia,bigelovii,cladode,2019-10-09 00:00:00,1,good,,,,,13.2092824
2439.494,2456.606,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_36/PCB_36.CDF.csv,4836077.481,2,0,2439.494,2456.606,PCB_36,Evan LaBrant,NE,Teddy Bear Cholla,,"alcohols_(60%),alkanes_(40%)",Cylindropuntia,bigelovii,cladode,2019-10-09 00:00:00,1,good,,,,,33.27676573
2680.583,2694.173,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_36/PCB_36.CDF.csv,3511764.506,3,0,2680.583,2694.173,PCB_36,Evan LaBrant,NE,Teddy Bear Cholla,,"alcohols_(60%),alkanes_(40%)",Cylindropuntia,bigelovii,cladode,2019-10-09 00:00:00,1,good,,,,,24.16424575
2855.234,2868.321,35-pentatriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_36/PCB_36.CDF.csv,4265362.025,4,0,2855.234,2868.321,PCB_36,Evan LaBrant,NE,Teddy Bear Cholla,,"alcohols_(60%),alkanes_(40%)",Cylindropuntia,bigelovii,cladode,2019-10-09 00:00:00,1,good,,,,,29.34970612
932.056,971.314,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_37/PCB_37.CDF.csv,3337490.061,1,0,932.056,971.314,PCB_37,Evan LaBrant,NE,Fishhook barrel cactus,,alcohols_(100%),Ferocactus,wislizeni,cladode,2019-10-09 00:00:00,1,good,,,,,13.02696868
1202.337,1228.51,18-stearic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_37/PCB_37.CDF.csv,2810228.44,2,0,1202.337,1228.51,PCB_37,Evan LaBrant,NE,Fishhook barrel cactus,,alcohols_(100%),Ferocactus,wislizeni,cladode,2019-10-09 00:00:00,1,good,,,,,10.96894888
1983.487,1999.593,glycerol monostearate ,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_37/PCB_37.CDF.csv,2602763.055,3,0,1983.487,1999.593,PCB_37,Evan LaBrant,NE,Fishhook barrel cactus,,alcohols_(100%),Ferocactus,wislizeni,cladode,2019-10-09 00:00:00,1,good,,,,,10.15916517
2434.964,2465.163,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_37/PCB_37.CDF.csv,6872885.767,4,0,2434.964,2465.163,PCB_37,Evan LaBrant,NE,Fishhook barrel cactus,,alcohols_(100%),Ferocactus,wislizeni,cladode,2019-10-09 00:00:00,1,good,,,,,26.82640727
2674.04,2691.656,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_37/PCB_37.CDF.csv,4919844.68,5,0,2674.04,2691.656,PCB_37,Evan LaBrant,NE,Fishhook barrel cactus,,alcohols_(100%),Ferocactus,wislizeni,cladode,2019-10-09 00:00:00,1,good,,,,,19.20325196
3445.627,3476.329,39-nonatriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_37/PCB_37.CDF.csv,5076639.728,6,0,3445.627,3476.329,PCB_37,Evan LaBrant,NE,Fishhook barrel cactus,,alcohols_(100%),Ferocactus,wislizeni,cladode,2019-10-09 00:00:00,1,good,,,,,19.81525803
2437.475,2459.117,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_38/PCB_38.CDF.csv,2618937.196,1,0,2437.475,2459.117,PCB_38,Evan LaBrant,NE,Pinecone cactus,,alkanes_(100%),Tephrocactus,articulatus,cladode,2019-10-09 00:00:00,1,good,,,,,20.23038032
2678.061,2695.174,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_38/PCB_38.CDF.csv,1945960.558,2,0,2678.061,2695.174,PCB_38,Evan LaBrant,NE,Pinecone cactus,,alkanes_(100%),Tephrocactus,articulatus,cladode,2019-10-09 00:00:00,1,good,,,,,15.03186951
2851.706,2877.878,35-pentatriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_38/PCB_38.CDF.csv,6249949.235,3,0,2851.706,2877.878,PCB_38,Evan LaBrant,NE,Pinecone cactus,,alkanes_(100%),Tephrocactus,articulatus,cladode,2019-10-09 00:00:00,1,good,,,,,48.27868732
3105.378,3122.491,41-hentetracontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_38/PCB_38.CDF.csv,2130718.812,4,0,3105.378,3122.491,PCB_38,Evan LaBrant,NE,Pinecone cactus,,alkanes_(100%),Tephrocactus,articulatus,cladode,2019-10-09 00:00:00,1,good,,,,,16.45906285
2442.512,2457.611,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_39/PCB_39.CDF.csv,2681817.168,1,0,2442.512,2457.611,PCB_39,Evan LaBrant,NE,Fingernail pinecone cactus,,alkanes_(100%),Tephrocactus,articulatus,cladode,2019-10-09 00:00:00,1,good,,,,,15.88483549
2677.561,2692.661,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_39/PCB_39.CDF.csv,2046467.806,2,0,2677.561,2692.661,PCB_39,Evan LaBrant,NE,Fingernail pinecone cactus,,alkanes_(100%),Tephrocactus,articulatus,cladode,2019-10-09 00:00:00,1,good,,,,,12.12155878
2851.709,2873.352,35-pentatriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_39/PCB_39.CDF.csv,9239629.209,3,0,2851.709,2873.352,PCB_39,Evan LaBrant,NE,Fingernail pinecone cactus,,alkanes_(100%),Tephrocactus,articulatus,cladode,2019-10-09 00:00:00,1,good,,,,,54.72781356
3104.375,3130.548,41-hentetracontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_39/PCB_39.CDF.csv,2914962.381,4,0,3104.375,3130.548,PCB_39,Evan LaBrant,NE,Fingernail pinecone cactus,,alkanes_(100%),Tephrocactus,articulatus,cladode,2019-10-09 00:00:00,1,good,,,,,17.26579218
1443.43,1469.099,unknown,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_40/PCB_40.CDF.csv,6999722.177,1,0,1443.43,1469.099,PCB_40,Evan LaBrant,NE,Staghorn cholla,,"alcohols_(30%),alkanes_(70%)",Cylindropuntia,versicolor,cladode,2019-10-09 00:00:00,1,good,,,,,26.15052571
2439.497,2461.139,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_40/PCB_40.CDF.csv,3615537.593,2,0,2439.497,2461.139,PCB_40,Evan LaBrant,NE,Staghorn cholla,,"alcohols_(30%),alkanes_(70%)",Cylindropuntia,versicolor,cladode,2019-10-09 00:00:00,1,good,,,,,13.50742306
2670.017,2690.653,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_40/PCB_40.CDF.csv,3060909.029,3,0,2670.017,2690.653,PCB_40,Evan LaBrant,NE,Staghorn cholla,,"alcohols_(30%),alkanes_(70%)",Cylindropuntia,versicolor,cladode,2019-10-09 00:00:00,1,good,,,,,11.43536532
2847.185,2873.357,35-pentatriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_40/PCB_40.CDF.csv,9982664.429,4,0,2847.185,2873.357,PCB_40,Evan LaBrant,NE,Staghorn cholla,,"alcohols_(30%),alkanes_(70%)",Cylindropuntia,versicolor,cladode,2019-10-09 00:00:00,1,good,,,,,37.29461202
3108.91,3126.023,41-hentetracontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_40/PCB_40.CDF.csv,3108208.684,5,0,3108.91,3126.023,PCB_40,Evan LaBrant,NE,Staghorn cholla,,"alcohols_(30%),alkanes_(70%)",Cylindropuntia,versicolor,cladode,2019-10-09 00:00:00,1,good,,,,,11.61207389
943.639,959.745,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_41/PCB_41.CDF.csv,682133.4354,1,0,943.639,959.745,PCB_41,Evan LaBrant,NE,Saguaro,,alcohols_(100%),Carnegiea,gigantea,cladode,2019-10-09 00:00:00,1,good,,,,,6.120254811
1204.358,1231.034,18-stearic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_41/PCB_41.CDF.csv,540129.5095,2,0,1204.358,1231.034,PCB_41,Evan LaBrant,NE,Saguaro,,alcohols_(100%),Carnegiea,gigantea,cladode,2019-10-09 00:00:00,1,good,,,,,4.846163606
1982.488,2000.104,glycerol monostearate,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_41/PCB_41.CDF.csv,1099409.863,3,0,1982.488,2000.104,PCB_41,Evan LaBrant,NE,Saguaro,,alcohols_(100%),Carnegiea,gigantea,cladode,2019-10-09 00:00:00,1,good,,,,,9.864152898
2439.501,2465.17,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_41/PCB_41.CDF.csv,2257223.84,4,0,2439.501,2465.17,PCB_41,Evan LaBrant,NE,Saguaro,,alcohols_(100%),Carnegiea,gigantea,cladode,2019-10-09 00:00:00,1,good,,,,,20.25232066
2678.577,2700.22,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_41/PCB_41.CDF.csv,2143254.496,5,0,2678.577,2700.22,PCB_41,Evan LaBrant,NE,Saguaro,,alcohols_(100%),Carnegiea,gigantea,cladode,2019-10-09 00:00:00,1,good,,,,,19.22976204
3445.634,3476.336,39-nonatriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_41/PCB_41.CDF.csv,2241012.722,6,0,3445.634,3476.336,PCB_41,Evan LaBrant,NE,Saguaro,,alcohols_(100%),Carnegiea,gigantea,cladode,2019-10-09 00:00:00,1,good,,,,,20.10687086
3916.74,3950.965,41-hentetracontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_41/PCB_41.CDF.csv,2182343.248,7,0,3916.74,3950.965,PCB_41,Evan LaBrant,NE,Saguaro,,alcohols_(100%),Carnegiea,gigantea,cladode,2019-10-09 00:00:00,1,good,,,,,19.58047513
936.592,953.704,16-palmitic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_42/PCB_42.CDF.csv,806319.7865,1,0,936.592,953.704,PCB_42,Evan LaBrant,NE,Pencil cholla,,alcohols_(100%),Cylindropuntia,ramosissima,cladode,2019-10-09 00:00:00,1,good,,,,,8.348031441
1202.344,1228.516,18-stearic acid,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_42/PCB_42.CDF.csv,1027456.987,2,0,1202.344,1228.516,PCB_42,Evan LaBrant,NE,Pencil cholla,,alcohols_(100%),Cylindropuntia,ramosissima,cladode,2019-10-09 00:00:00,1,good,,,,,10.63752047
1982.487,1995.573,glycerol monostearate,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_42/PCB_42.CDF.csv,1202380.64,3,0,1982.487,1995.573,PCB_42,Evan LaBrant,NE,Pencil cholla,,alcohols_(100%),Cylindropuntia,ramosissima,cladode,2019-10-09 00:00:00,1,good,,,,,12.44854902
2439.5,2469.699,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_42/PCB_42.CDF.csv,3767484.082,4,0,2439.5,2469.699,PCB_42,Evan LaBrant,NE,Pencil cholla,,alcohols_(100%),Cylindropuntia,ramosissima,cladode,2019-10-09 00:00:00,1,good,,,,,39.00570976
2678.576,2691.662,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_42/PCB_42.CDF.csv,2855160.01,5,0,2678.576,2691.662,PCB_42,Evan LaBrant,NE,Pencil cholla,,alcohols_(100%),Cylindropuntia,ramosissima,cladode,2019-10-09 00:00:00,1,good,,,,,29.56018931
2443.517,2459.623,28-octacosan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_43/PCB_43.CDF.csv,1388211.095,1,0,2443.517,2459.623,PCB_43,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,9.852422082
2621.188,2647.361,33-tritriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_43/PCB_43.CDF.csv,2000220.914,2,0,2621.188,2647.361,PCB_43,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,14.19598271
2679.07,2690.646,30-triacontan-1-ol,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_43/PCB_43.CDF.csv,1266881.458,3,0,2679.07,2690.646,PCB_43,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,8.991320484
2847.178,2873.351,35-pentatriacontane,/Volumes/Busta_Lab_2/chemical_blooms/data/PCB_43/PCB_43.CDF.csv,7212477.759,4,0,2847.178,2873.351,PCB_43,Evan LaBrant,NE,Opuntia,,alkanes_(100%),Opuntia,sp,cladode,2019-10-09 00:00:00,1,good,,,,,51.18845066
